"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","informationWithheld","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http://unknown.org/captive","identificationID","lifeStage","occurrenceRemarks","identificationRemarks","sex"
"261","Rana draytonii Baird & Girard, 1852","-122.7789","38.36332","cdc,cdround","gbif","3988484130","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:06:55.930+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-04T10:04:40","28270","NORTH_AMERICA","California","2022","12"," 3","2022-12-03","2022-12-11T05:00:38.000+00:00","2023-02-20T17:06:55.930+00:00","https://www.inaturalist.org/observations/143632106","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","lizaeichert","lizaeichert","WGS84","Amphibia","US","United States of America","lizaeichert","143632106","lizaeichert","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-03 19:19:25-08:00","Observations","3988484130","California, US","https://www.inaturalist.org/observations/143632106","67016","143632106","iNaturalist","19:19:25-08:00","wild","318163936","Juvenile",NA,NA,NA
"262","Rana draytonii Baird & Girard, 1852","-122.6832","38.27250","cdc,cdround","gbif","3988467080","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:43.419+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-04T10:06:31","28270","NORTH_AMERICA","California","2022","12"," 3","2022-12-03","2022-12-05T07:10:44.000+00:00","2023-02-20T17:13:43.419+00:00","https://www.inaturalist.org/observations/143632161","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","lizaeichert","lizaeichert","WGS84","Amphibia","US","United States of America","lizaeichert","143632161","lizaeichert","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-03 19:28:24-08:00","Observations","3988467080","California, US","https://www.inaturalist.org/observations/143632161","67016","143632161","iNaturalist","19:28:24-08:00","wild","318164175","Juvenile",NA,NA,NA
"263","Rana draytonii Baird & Girard, 1852","-122.7160","38.39843","cdc,cdround","gbif","3988522107","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:14:15.141+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-04T14:31:17","28270","NORTH_AMERICA","California","2022","12"," 3","2022-12-03","2023-02-13T15:56:25.000+00:00","2023-02-20T17:14:15.141+00:00","https://www.inaturalist.org/observations/143643071","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Conner Cimmiyotti","Conner Cimmiyotti","WGS84","Amphibia","US","United States of America","Conner Cimmiyotti","143643071","connercimmiyotti","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-03 18:00:22-08:00","Observations","3988522107","California, US","https://www.inaturalist.org/observations/143643071","67016","143643071","iNaturalist","18:00:22-08:00","wild","318200876","Adult",NA,NA,NA
"264","Rana draytonii Baird & Girard, 1852","-122.7781","38.31460","cdc,cdround","gbif","3988534171","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:48.961+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-04T19:39:17","28270","NORTH_AMERICA","California","2022","12"," 3","2022-12-03","2023-01-29T20:07:06.000+00:00","2023-02-20T17:05:48.961+00:00","https://www.inaturalist.org/observations/143661928","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","bodhidog","Eric O. Gold","WGS84","Amphibia","US","United States of America","bodhidog","143661928","bodhidog","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-03 20:00:23-08:00","Observations","3988534171","California, US","https://www.inaturalist.org/observations/143661928","67016","143661928","iNaturalist","20:00:23-08:00","wild","318261978","Adult",NA,NA,NA
"265","Rana draytonii Baird & Girard, 1852","-122.6466","38.34354","cdc,cdround","gbif","3988626156","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:50.587+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-05T14:47:55","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2023-01-29T19:49:56.000+00:00","2023-02-20T17:05:50.587+00:00","https://www.inaturalist.org/observations/143694843","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","tsgdds","tsgdds","WGS84","Amphibia","US","United States of America","tsgdds","143694843","tsgdds","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 18:07:41-08:00","Observations","3988626156","California, US","https://www.inaturalist.org/observations/143694843","67016","143694843","iNaturalist","18:07:41-08:00","wild","318434627","Adult",NA,NA,NA
"266","Rana draytonii Baird & Girard, 1852","-122.6854","38.28713","cdc,cdround","gbif","3994067649","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:13:36.969+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-05T04:54:16","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2023-02-12T15:50:04.000+00:00","2023-02-20T17:13:36.969+00:00","https://www.inaturalist.org/observations/143698795","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","tracymanheim","Ben DeDominic","WGS84","Amphibia","US","United States of America","tracymanheim","143698795","tracymanheim","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 18:01:57-08:00","Observations","3994067649","California, US","https://www.inaturalist.org/observations/143698795","67016","143698795","iNaturalist","18:01:57-08:00","wild","318366541","Adult",NA,"range",NA
"267","Rana draytonii Baird & Girard, 1852","-122.7223","38.23242","cdc,cdround","gbif","3994049664","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:11:54.143+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-12T05:06:12","28270","NORTH_AMERICA","California","2022","12"," 3","2022-12-03","2023-02-09T20:04:39.000+00:00","2023-02-20T17:11:54.143+00:00","https://www.inaturalist.org/observations/143699432","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","sallygale","Krissa Klein","WGS84","Amphibia","US","United States of America","sallygale","143699432","sallygale","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-03 18:54:22-08:00","Observations","3994049664","California, US","https://www.inaturalist.org/observations/143699432","67016","143699432","iNaturalist","18:54:22-08:00","wild","319979675",NA,NA,NA,NA
"268","Rana draytonii Baird & Girard, 1852","-122.6822","38.27067","cdc,cdround","gbif","3994063659","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:11:59.715+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-12T18:09:18","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2022-12-13T07:10:18.000+00:00","2023-02-20T17:11:59.715+00:00","https://www.inaturalist.org/observations/143701762","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","bokearns88","Daniel Palmer","WGS84","Amphibia","US","United States of America","bokearns88","143701762","bokearns88","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 18:08:53","Observations","3994063659","California, US","https://www.inaturalist.org/observations/143701762","67016","143701762","iNaturalist","18:08:53-08:00","wild","320085460",NA,NA,NA,NA
"269","Rana draytonii Baird & Girard, 1852","-122.7511","38.30641","cdc,cdround","gbif","4029048053","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:46.574+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-05T07:48:47","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2023-02-02T23:10:23.000+00:00","2023-02-20T17:05:46.574+00:00","https://www.inaturalist.org/observations/143702006","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","bokearns88","Brian A.","WGS84","Amphibia","US","United States of America","bokearns88","143702006","bokearns88","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 18:08:57","Observations","4029048053","California, US","https://www.inaturalist.org/observations/143702006","67016","143702006","iNaturalist","18:08:57-08:00","wild","318386151",NA,NA,"The other red-legged frog. :) Chileno Valley Newt Brigade?",NA
"270","Rana draytonii Baird & Girard, 1852","-122.6972","38.24498","cdc,cdround","gbif","4009703632","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:49.151+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-05T06:43:20","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2023-01-29T19:23:52.000+00:00","2023-02-20T17:05:49.151+00:00","https://www.inaturalist.org/observations/143707675","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Christyne Davidian","Christyne Davidian","WGS84","Amphibia","US","United States of America","Christyne Davidian","143707675","christyne57","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 10:46:54","Observations","4009703632","California, US","https://www.inaturalist.org/observations/143707675","67016","143707675","iNaturalist","10:46:54-08:00","wild","318379067",NA,"Guessing this was a red-legged frog based on size of specimen and many other live frogs were found the night before during the rainstorm",NA,NA
"271","Rana draytonii Baird & Girard, 1852","-122.6741","38.25975","cdc,cdround","gbif","3988536185","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:49.135+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-05T13:20:38","28270","NORTH_AMERICA","California","2022","12"," 4","2022-12-04","2023-02-13T15:55:53.000+00:00","2023-02-20T17:05:49.135+00:00","https://www.inaturalist.org/observations/143717981","http://creativecommons.org/licenses/by/4.0/legalcode","FALSE","iNaturalist research-grade observations","Conner Cimmiyotti","Conner Cimmiyotti","WGS84","Amphibia","US","United States of America","Conner Cimmiyotti","143717981","connercimmiyotti","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-04 18:12:28-08:00","Observations","3988536185","California, US","https://www.inaturalist.org/observations/143717981","67016","143717981","iNaturalist","18:12:28-08:00","wild","318422173","Adult",NA,NA,NA
"272","Rana draytonii Baird & Girard, 1852","-122.7736","38.28135","cdc,cdround","gbif","3988526252","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:09.798+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-06T06:37:53","28270","NORTH_AMERICA","California","2022","12"," 5","2022-12-05","2023-02-12T00:07:47.000+00:00","2023-02-20T17:05:09.798+00:00","https://www.inaturalist.org/observations/143780051","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","richard james","richard james","WGS84","Amphibia","US","United States of America","richard james","143780051","coastodian","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-05 19:29:04-08:00","Observations","3988526252","California, US","https://www.inaturalist.org/observations/143780051","67016","143780051","iNaturalist","19:29:04-08:00","wild","318602319",NA,NA,NA,NA
"273","Rana draytonii Baird & Girard, 1852","-122.7107","38.36440","cdc,cdround","gbif","4009894652","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:06:47.307+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-09T05:53:35","28270","NORTH_AMERICA","California","2022","12"," 8","2022-12-08","2023-02-12T01:59:49.000+00:00","2023-02-20T17:06:47.307+00:00","https://www.inaturalist.org/observations/143985492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","jenmargot","Brian A.","WGS84","Amphibia","US","United States of America","jenmargot","143985492","jenmargot","Coordinate uncertainty increased to 28270m to protect threatened taxon","Thu Dec 08 2022 18:48:44 GMT-0800 (PST)","Observations","4009894652","California, US","https://www.inaturalist.org/observations/143985492","67016","143985492","iNaturalist","18:48:44-08:00","wild","319240581",NA,NA,NA,NA
"274","Rana draytonii Baird & Girard, 1852","-122.7371","38.26595","cdc,cdround","gbif","3994312857","Rana draytonii Baird & Girard, 1852","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2023-02-20T12:25:26.648+00:00","2023-02-20T17:05:45.550+00:00","342","28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT","2426756","1","44","131","952","6746","2422253","2426756","2426756","Rana draytonii Baird & Girard, 1852","Animalia","Chordata","Anura","Ranidae","Rana","Rana draytonii","Rana","draytonii","SPECIES","ACCEPTED","VU","2022-12-09T07:26:37","28270","NORTH_AMERICA","California","2022","12"," 8","2022-12-08","2022-12-10T07:09:12.000+00:00","2023-02-20T17:05:45.550+00:00","https://www.inaturalist.org/observations/143990110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","FALSE","iNaturalist research-grade observations","Christyne Davidian","Will Flaxington","WGS84","Amphibia","US","United States of America","Christyne Davidian","143990110","christyne57","Coordinate uncertainty increased to 28270m to protect threatened taxon","2022-12-08 20:51:27","Observations","3994312857","California, US","https://www.inaturalist.org/observations/143990110","67016","143990110","iNaturalist","20:51:27-08:00","wild","319251798",NA,NA,NA,NA
